Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
2015-11-01,-0.08698167,0.28808102,-0.0063416827,0.20800748,0.2660126,-0.8596962,0.074751094,0.11284804,-0.001884047,0.039865755,0.24387018,-0.07533285,-0.05013953,-0.0028294679,0.111861646,-0.46758848,-0.19526148,0.22291462,-0.005610763,0.12265234,0.07298541,-0.03965498,0.28965068,0.17483255,0.11888269,-0.29299855,-0.04891438,-0.115709126,0.055668034,0.14787415,-0.18499719,0.107784115,0.29015422,0.0340019,0.059294663,-0.30894533,0.47096157,0.25619778,-0.04023955,0.05643121,-0.18518206,0.27267185,-0.33722037,-0.06091081,0.014161348,-0.17237528,0.020259675,0.17515674,-0.030408692,0.022219446,0.09927872,-0.08271582,-0.090213105,0.33481717,-0.114020795,0.3315928,-0.1406733,0.15029198,0.12478487,0.11142138,0.034686986,-0.18308021,-0.092350155,0.23107107,-0.04938847,0.212697,0.05516412,-0.27015325,0.028161509,-0.27608135,-0.39036077,0.41213393,0.52416164,-0.04663003,0.014418488,0.020156866,0.1948387,0.059272613,0.023201346,0.11403011,0.3510375,0.31406003,-0.15228826,0.21772023,-0.19348307,-0.05415254,-0.011777639,0.061025627,0.15969,0.18453708,0.26257548,0.11069406,-0.12635952,-0.05371937,-0.22620407,-0.08262853,-0.17459077,-0.084881,-0.066011734,0.0718929
2015-11-08,0.04797977,0.19672489,0.04281413,0.13454257,0.37010157,-0.99021214,-0.021948157,0.09463877,0.05511306,-0.1678372,0.32910222,-0.11287878,-0.07145262,-0.034712747,-0.017011618,-0.3096024,-0.124743015,0.34050664,-0.11536591,0.06772419,0.00979553,-0.2140748,0.10040485,-0.07954395,0.1816047,-0.1917893,-0.033991627,-0.09637368,0.07319364,0.23187715,-0.14885674,0.11979162,0.32698077,0.07267315,0.15875383,-0.29626277,0.50952935,-0.04075702,-0.08397798,0.007115731,-0.16626327,0.24386223,-0.3285601,-0.033763897,0.19422978,-0.11638761,0.14978728,0.0904927,-0.027367499,0.091238365,-0.024631916,0.0116105545,-0.13945499,0.3172759,-0.14713396,0.14162645,-0.07504502,-0.033502776,0.05014752,-0.009720075,0.2282032,-0.25761545,-0.11824423,0.22892629,-0.08661701,0.21310611,0.01983735,-0.03486329,0.011235366,-0.22487427,-0.38235083,0.30922967,0.4809252,0.04510847,-0.10094679,0.032984428,0.33796677,-0.12467362,-0.14404392,0.10363416,0.30262643,0.30218488,-0.0416191,0.048210695,-0.43067226,-0.026347645,0.07337828,0.07492721,-0.037470266,0.3998589,0.17589818,0.26047343,-0.16481763,0.07530469,-0.05850582,0.035748474,-0.13990523,-0.097720064,-0.018967329,0.09669355
2015-11-15,0.033983935,0.1039464,0.05847378,0.12712158,0.30924362,-0.9925528,-0.022212325,0.14746627,0.029718574,-0.018040543,0.33092806,-0.036239676,-0.15890856,-0.024844838,0.056831572,-0.34536475,-0.24020544,0.15679574,-0.095865555,0.11646393,0.053916186,-0.03461374,0.17330001,0.021187723,0.19317049,-0.12530278,-0.022015104,-0.13374934,0.118391104,0.08821676,-0.14752737,0.10102219,0.3660413,0.05014787,0.12960978,-0.3582721,0.39215335,0.11383059,-0.048164256,0.06007123,-0.13841164,0.28464302,-0.32311636,-0.009612006,0.019281738,-0.18242759,0.13440742,0.15017498,-0.028878361,0.031637575,0.10137504,0.01359128,-0.23190778,0.37895495,-0.14468063,0.18241587,-0.11000685,0.049775925,0.0055427365,0.050428424,0.16074231,-0.14929476,-0.13506974,0.12846498,-0.0071872473,0.24316348,0.14439516,-0.21139066,0.06881941,-0.25723374,-0.30823436,0.43481982,0.45766068,-0.06629348,-0.0560861,0.0831609,0.41091785,0.011744436,-0.12064778,0.14835644,0.2250187,0.34357008,0.013824442,0.0014289557,-0.2527364,0.008246191,-0.05882044,0.06716534,-0.07970958,0.34602115,0.12470103,0.113317125,-0.19857302,-0.076235525,-0.017778039,-0.029592905,-0.07797351,0.015587204,-0.033545297,0.07511096
2015-11-22,-0.048742775,0.16199446,-0.0079474505,0.18733636,0.3874384,-0.98292524,0.00436257,0.0630913,0.08317734,-0.14918959,0.2533309,0.044219863,0.0063673425,0.07249033,0.09085564,-0.3731527,-0.16591674,0.3269177,-0.0838481,0.10272138,-0.04510486,-0.11675693,0.15746227,-0.026391633,0.13054821,-0.19014627,-0.047275998,-0.041065406,0.109669946,0.10990212,-0.22221589,0.11559939,0.32577717,0.04475244,0.13610393,-0.27371877,0.5072974,-0.09028652,-0.061053105,-0.116862364,-0.19688109,0.33266672,-0.26058853,-0.15306516,0.14682546,-0.15557574,0.15766264,0.07109418,-0.035218302,0.15143622,-0.040415555,-0.10347387,-0.30993587,0.567059,-0.14620009,0.14315149,-0.08343525,0.07197649,-0.0161635,0.010382702,0.2287305,-0.070463374,-0.22904244,0.17958893,-0.08836594,0.23407541,0.047554478,-0.08938914,0.0059141573,-0.3244095,-0.42014256,0.3709753,0.43364796,-0.0035041175,-0.069471695,0.07023397,0.32499763,0.012871798,-0.15098262,0.10235896,0.26712516,0.22666982,-0.11162799,-0.09094572,-0.4667794,0.03684198,0.06105546,0.06798083,0.07231532,0.25948113,0.18034631,0.14908428,-0.08672245,0.013917785,-0.09151371,0.08273417,-0.10281511,0.09962142,-0.0007141137,0.047568563
2015-11-29,-0.17351787,0.013972749,0.100719824,0.073034145,0.06053244,-0.79986936,0.14136663,0.05626699,-0.05075225,-0.12785187,0.39428893,0.13850175,-0.20899625,-0.099215135,0.038649123,-0.07343999,-0.25574017,0.153706,0.019407947,0.07599215,-0.032752,0.04807611,0.20946339,-0.04876145,0.18617515,-0.043687243,0.12475736,-0.029272888,0.25382704,0.027082343,-0.15231931,0.31912392,0.3665033,0.091169424,0.12418472,-0.4095641,0.0812948,0.11505249,-0.15735741,-0.08307969,-0.12114805,0.33734897,-0.13197477,0.24025929,-0.031630225,-0.15013699,0.23139842,-0.00855808,0.0207555,0.063862115,0.030005636,0.0059763603,-0.33801866,0.2815452,-0.09868936,0.039020285,-0.13027275,-0.0094175115,-0.07951028,-0.10657489,0.1772986,-0.022858538,-0.05993143,0.0032382344,0.12362836,0.23404023,0.2703939,-0.10835893,0.026419563,-0.19250132,-0.12932374,0.39988092,0.13630782,-0.06890642,-0.10683071,0.12297595,0.38754258,-0.17395742,-0.14726698,0.19810757,0.25510374,0.24577336,0.076259956,-0.27519947,-0.16843851,-0.110071816,0.043854967,0.07708047,-0.2575617,0.24353346,0.032415673,-0.2358338,-0.21775442,0.030347303,-0.032033354,0.027889397,-0.31098324,0.25791183,0.0045286138,0.081347235
2015-12-06,-0.06454833,0.1262708,0.0018375497,0.21198304,0.27793464,-0.8601263,0.064862356,0.021210572,0.066572934,-0.1609663,0.28948835,0.035076503,-0.06228327,0.008105164,0.117039755,-0.30965322,-0.16568562,0.3401366,-0.0875125,0.022872686,0.018429099,-0.14597058,0.15643057,-0.024798073,0.14611085,-0.13640764,-0.057876162,-0.094752744,0.07782046,0.10930861,-0.12987453,0.11436058,0.32979137,-0.0023049917,0.09216232,-0.24137813,0.4794509,-0.010144088,-0.16707705,-0.015043987,-0.18210964,0.25174376,-0.2658122,-0.048494812,0.08942822,-0.14186072,0.12810454,0.12217226,-0.081629366,0.13655157,0.023971947,-0.099454165,-0.28052494,0.4007047,-0.12538743,0.21123959,-0.13005097,0.08386599,-0.10329567,0.06773709,0.1832343,-0.065549895,-0.1958649,0.18431786,-0.025816992,0.25624713,0.040904418,-0.11778703,0.032522097,-0.27710307,-0.38947025,0.32243407,0.37729242,-0.096120745,-0.04760074,0.028236074,0.29510972,-0.0027512796,-0.06278485,0.09048771,0.26567796,0.24107324,-0.08304028,-0.0048064427,-0.38536668,0.02376347,0.051137596,0.030583298,0.08538124,0.3168603,0.16660161,0.19414759,-0.08698566,0.07471098,-0.041958194,-0.030621212,-0.17515054,0.02345436,-0.020723632,0.11482604
2015-12-13,-0.00369333,0.22562575,-0.042579427,0.1994937,0.3781777,-1.0043555,0.024751978,0.10149425,0.10076751,-0.067277916,0.2712016,-0.07277293,-0.05979886,0.037553333,0.009621831,-0.37101147,-0.22202267,0.25377092,-0.107955866,0.08390613,0.045122944,-0.23001127,0.18743953,0.02337721,0.16600977,-0.2189267,-0.06582361,-0.080728605,0.05518519,0.17523183,-0.15242495,0.083659,0.342166,0.018620973,0.09438773,-0.30961564,0.5152785,0.057168026,-0.037052445,0.022085646,-0.23378722,0.2818798,-0.2864719,-0.07920215,0.09555139,-0.15639625,0.12883548,0.13920715,0.011214937,0.06363429,0.02186841,-0.032231316,-0.20876764,0.3791305,-0.0731991,0.23326617,-0.05682383,0.072961256,0.06922356,0.06630643,0.18639399,-0.24709545,-0.11702271,0.278678,-0.067626506,0.22569157,0.079396725,-0.16536151,0.04088583,-0.34709844,-0.43770748,0.36501217,0.51647866,-0.010722486,-0.083535455,0.097895324,0.34069014,0.0102329515,-0.0863009,0.10213529,0.27675518,0.23620988,-0.054149717,0.07158619,-0.36456394,-0.013170488,0.044148482,0.070740305,0.13537553,0.30455253,0.15148921,0.22781429,-0.13700947,0.02323502,-0.1029121,-0.015695557,-0.11342442,-0.08891975,0.05523851,0.071602225
2015-12-20,-0.16425711,0.10311065,0.10077868,0.039717533,0.09129312,-0.81528366,0.096803926,0.025372766,-0.032838944,0.07217269,0.26293156,0.04718237,-0.15802842,-0.13768676,0.05234763,-0.19332623,-0.2157692,0.052777342,0.016750697,0.13648918,0.04843682,0.058832068,0.23646183,0.09627376,0.12917212,-0.1534378,0.06588699,0.030296117,0.17425627,0.012986775,-0.15520085,0.27027553,0.16282734,0.08304008,0.018147612,-0.39446196,0.051273122,0.31876168,-0.03390782,-0.09043874,-0.10463807,0.35476324,-0.17001025,0.15824938,-0.13125172,-0.09557218,0.10977757,-0.004016064,-0.060295064,-0.11686075,0.12823215,0.086414054,-0.15179296,0.23524629,-0.017340023,0.2454252,-0.06217243,0.14083987,0.09244023,0.06952874,0.1707532,-0.14987223,-0.08100313,0.0023446118,0.048562013,0.23799305,0.19355603,-0.19422023,-0.015428247,-0.2258134,-0.14112908,0.26749778,0.29112116,-0.041323762,-0.090338506,0.041621514,0.34479794,-0.08805448,-0.065001436,0.12784494,0.25423214,0.2585192,0.003017297,0.051619895,-0.054773092,-0.041138586,-0.018425643,0.07348066,-0.22821143,0.19915298,0.16974406,-0.116907,-0.1614195,0.08385636,-0.12912889,-0.057051938,-0.3043037,0.15327342,0.024687292,0.08539173
2015-12-27,0.06722589,0.18705182,-0.04096368,0.20662011,0.35310936,-1.0398706,0.018389301,0.09605038,0.07521321,-0.08457092,0.33513933,-0.088470295,-0.09913911,0.021170577,0.1067739,-0.2956845,-0.14564013,0.2906179,-0.07277038,0.10417077,0.051592894,-0.22818072,0.10404033,-0.054475233,0.18726492,-0.1785485,-0.009934353,-0.08547419,0.0806304,0.24115658,-0.1316947,0.1608715,0.34975162,0.027688747,0.11033913,-0.277697,0.5420765,-0.04129221,-0.07093455,0.032865047,-0.14485446,0.26515338,-0.30545956,-0.11141746,0.22285774,-0.14520425,0.1811922,0.14165741,-0.031073783,0.07536478,-0.05190751,0.043336503,-0.25299042,0.4215838,-0.12784421,0.14414372,-0.07115671,0.01473885,0.043900296,-0.024658341,0.1992695,-0.2596886,-0.1635784,0.25283393,-0.042057812,0.24640799,-0.01156047,-0.098256595,0.0562869,-0.22941707,-0.44814387,0.37365732,0.5009404,0.034443118,-0.09166507,-0.0021794792,0.33684006,-0.10266948,-0.14487538,0.13698259,0.2893342,0.27854317,-0.09251242,0.0009844317,-0.4825755,-0.011740051,0.037704125,0.08048657,-0.05543123,0.35477066,0.19153415,0.22543105,-0.15045857,0.030786224,-0.02046787,0.026918229,-0.1955109,-0.04244601,0.010983834,0.06710594
2016-01-03,0.04427008,0.26443768,-0.005326703,0.11800995,0.31279328,-0.8049058,-0.0084191095,0.08988348,0.059942428,0.15507403,0.107708275,-0.0064333207,-0.06523439,0.056986354,0.10069383,-0.4946969,-0.15532301,0.09356026,-0.045157287,0.22653586,0.16486531,-0.040158536,0.3140428,0.18094471,0.118215404,-0.26943177,-0.025187286,-0.008849758,-0.026865713,0.07502303,-0.23905136,0.10146385,0.23728547,-0.043406084,0.006658012,-0.28580752,0.26849654,0.26705787,-0.04918042,0.07909941,-0.1769816,0.33571127,-0.2914238,-0.12914608,0.0133333355,-0.11783399,0.051245704,0.2556235,-0.07801128,-0.17986941,0.24974614,0.03512183,-0.17932805,0.33729544,0.0009697331,0.27111644,-0.10594324,0.2208533,0.0140446,0.16267246,0.09533885,-0.11352806,-0.20806973,0.18346359,-0.073823534,0.1500427,0.14411156,-0.29486924,0.024445934,-0.2725018,-0.35085517,0.304265,0.55759484,-0.10214049,-0.04950229,0.017679064,0.18459442,0.07466997,-0.048581615,0.017417789,0.29463547,0.28939927,-0.12091976,0.20758662,-0.06448247,0.02897545,-0.0396503,0.013106039,-0.026565999,0.2646404,0.19875085,0.18657485,-0.11741026,-0.15912148,-0.21545629,-0.22650322,-0.008272877,-0.11581858,0.03341176,0.12689288
