Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119
2015-11-01,2.294995313399596,0.1887900769955708,-2.81499880049666,-4.106509342163008,-4.8261268447429115,-1.9315903690437737,2.110046213903167,2.1696692271920743,-3.3378530692685895,0.46648898516852044,2.5554262237646053,0.08578227880739744,-2.7025691000359324,-4.397620033076992,-5.258700096614088,-2.167177984338107,2.0249200737291932,2.1848335200580755,-3.2953536735080537,0.39265712789777685,2.704708173045151,0.05484383764347346,-2.6622057185135457,-4.583687219627236,-5.346410563098478,-2.2576147581768846,1.942114564705369,2.368262836401005,-3.221519039664988,0.3251764117629997,3.2047630719828435,-0.17371421645369925,-2.5960653722185203,-5.566844274709103,5.4586110736945646,-2.2203543513201547,1.6677405493894417,2.832203028306623,-2.8399162508074225,0.17208936181485557,3.313892164320846,-0.26315009477762136,-2.5829503516692816,-5.9015957568895425,5.371834312617727,-2.228203150287387,1.599051631637251,2.9244727148677394,-2.713748965100672,0.19136279141501025,3.600721924059868,-0.571824906003268,-2.3460409813757086,-6.749345793387513,5.021730689698001,-2.2097659920091175,1.5539429700080434,2.7490732331550984,-2.848099789065049,0.43000925908809484,3.7201763911738532,-0.69366290668171,-2.304584387966336,-6.953431260842899,4.9797740600466,-2.209153850412479,1.5637314128224198,2.6047818562121527,-2.923530104586301,0.7578809561243249,3.992575301993285,-0.9637163647428287,-2.287538432264194,-7.642078704170788,4.538799140134256,-2.1766726704981942,1.5043408946140182,2.4082592818440642,-3.0303399786504777,1.059159007098376,4.1110320792909345,-1.0241971136067933,-2.467126006570858,-7.843100491480806,4.326872319727029,-2.1729446178559946,1.498417945946786,2.4515513672512945,-3.004295997058741,-0.9577391372191025,4.554621147489637,-1.1783000142662237,-3.1974312037386348,-8.476833679086665,3.5244995928400176,-2.160745144815839,1.3853276311753182,-2.801456993569868,-2.677126901499097,-0.65570639941798,4.6856803548331,-1.171968377992724,-3.5084978029622715,-8.625149720260481,3.2500834913929117,-2.1694167314788846,1.3290722559537018,-2.8774010551431255,-2.599355364831442,-0.6093935792714259,4.991791017626568,-1.1300828447570976,-4.237726130859601,-8.811673076635707,2.755141666145955,-2.230882901686604,1.070571158456051,3.0621694341342125,-2.531765855563382,-0.2833555460953219
2015-11-08,2.2949953133995717,0.18879007699557548,-2.8149988004966597,-4.1065093421630126,-4.826126844742892,-1.9315903690437672,2.11004621390317,2.169669227192074,-3.3378530692685917,0.466488985168519,2.5554262237646,0.08578227880740132,-2.7025691000359338,-4.397620033076999,-5.258700096614094,-2.167177984338105,2.0249200737291977,2.1848335200580733,-3.2953536735080515,0.3926571278977769,2.704708173045159,0.05484383764347117,-2.662205718513552,-4.5836872196272385,-5.346410563098479,-2.257614758176887,1.9421145647053704,2.3682628364010063,-3.221519039664989,0.3251764117629993,3.204763071982836,-0.17371421645370785,-2.596065372218516,-5.566844274709107,5.458611073694561,-2.2203543513201556,1.6677405493894424,2.8322030283066226,-2.83991625080742,0.17208936181485543,3.313892164320864,-0.26315009477762497,-2.5829503516692833,-5.901595756889553,5.37183431261774,-2.228203150287396,1.5990516316372567,2.9244727148677434,-2.713748965100675,0.19136279141501036,3.600721924059868,-0.5718249060032802,-2.3460409813757095,-6.749345793387512,5.021730689698001,-2.209765992009118,1.5539429700080447,2.7490732331550998,-2.8480997890650444,0.43000925908809495,3.7201763911738763,-0.6936629066817092,-2.304584387966337,-6.953431260842903,4.979774060046609,-2.2091538504124744,1.5637314128224153,2.6047818562121514,-2.9235301045862974,0.7578809561243233,3.9925753019932726,-0.9637163647428332,-2.2875384322641974,-7.642078704170793,4.538799140134265,-2.176672670498194,1.5043408946140162,2.4082592818440665,-3.0303399786504817,1.0591590070983752,4.111032079290944,-1.0241971136067967,-2.467126006570856,-7.8431004914808025,4.326872319727027,-2.172944617855995,1.4984179459467863,2.4515513672512945,-3.00429599705874,-0.9577391372191011,4.554621147489642,-1.1783000142662343,-3.197431203738636,-8.476833679086665,3.524499592840028,-2.1607451448158397,1.3853276311753169,-2.8014569935698703,-2.677126901499105,-0.6557063994179803,4.685680354833085,-1.171968377992721,-3.508497802962267,-8.625149720260483,3.2500834913929206,-2.1694167314788886,1.329072255953698,-2.8774010551431237,-2.5993553648314425,-0.6093935792714248,4.991791017626574,-1.1300828447570916,-4.237726130859599,-8.811673076635698,2.755141666145954,-2.2308829016866025,1.0705711584560478,3.0621694341342103,-2.5317658555633824,-0.28335554609532027
2015-11-15,-2.992775844851556,-4.16058539368638,-1.6803034997181805,0.8507903732448772,0.3994662543773228,-0.3825146862562977,1.0829474405742636,0.8853242146822937,0.9397637325132565,-1.2193053208827451,-2.9276449986217874,-4.163722109426162,-1.6513034685970442,0.854300822377141,0.12981915877615294,-0.5609504479543027,1.0492998510685638,0.8287071917311395,1.0004726786392129,-1.6515821683415135,-2.920915452515943,-4.133494943170913,-1.645992881245777,0.8596748314658453,0.06251382472940833,-0.600177259573527,1.0542451095971315,0.7506241719631526,1.064680154238726,-1.6770979258162102,-2.9408490310278617,-4.0442749297388865,-1.5887571964428842,0.8940818605721018,0.2816469433237671,-0.5715150475044535,0.9971939493382157,0.3918238160074878,1.0341294874137503,-1.319788641551765,-2.941996375500139,-4.013137467095058,-1.576427956788017,0.8875103256613129,0.35050615168806026,-0.5833143016591871,1.0077633864511635,0.34230096962200396,1.018607457050589,-1.232833497344636,-2.929919531703292,-3.988154282004534,-1.5031663685770646,0.8677822011665066,0.5888453972369381,-0.6159799388725072,1.0618314427191198,0.364711432054542,0.8974511416678302,-1.1863475275756128,-2.940631269774077,-3.9815550928962273,-1.4933425484677147,0.8493986345278989,0.6702001206699107,-0.6460112323941912,1.100935169281065,0.35266187203944793,0.8081923786400913,-1.376022730670606,-2.928779048562542,-4.007158802999209,-1.4203854122431736,0.7976598186924985,0.9026836685652782,-0.7251472633831292,1.1875016401176548,0.35104863505683026,0.6167593277060416,-1.7321562988285997,-2.8914457309098123,-4.028775310454896,-1.3882006695263895,0.78702713814517,0.9715954838979373,-0.7639895755334488,1.2069251835091142,0.3176567225841698,0.6226456131454341,1.8075222286304946,-2.785608989187684,-4.103444638956473,-1.284425523076813,0.6881924061638222,1.23285138631261,-0.8347805913063658,1.2928234545597632,0.014833983910895042,0.6728118044895037,2.1766145166172106,-2.732738209019797,-4.119015295386887,-1.256457513191399,0.6395013248768507,1.286065927227007,-0.8561160215561058,1.3575135915765804,0.14383745281705823,0.646971971074276,2.2475651432523556,-2.651444450618008,-4.150722306478039,-1.2111290955942862,0.53738818274188,1.3887840277705652,-0.8336108906514439,1.4292094482501398,-0.4135215063261324,0.8028926626046559,2.2690957516391177
2015-11-22,-2.992775844851556,-4.16058539368638,-1.6803034997181772,0.8507903732448813,0.399466254377323,-0.38251468625629903,1.0829474405742638,0.8853242146822917,0.9397637325132533,-1.2193053208827471,-2.9276449986217874,-4.163722109426162,-1.6513034685970494,0.8543008223771377,0.12981915877615008,-0.560950447954301,1.049299851068564,0.8287071917311416,1.000472678639214,-1.6515821683415117,-2.920915452515943,-4.133494943170913,-1.6459928812457785,0.8596748314658424,0.06251382472940599,-0.6001772595735245,1.0542451095971321,0.7506241719631507,1.064680154238723,-1.6770979258162115,-2.9408490310278617,-4.0442749297388865,-1.5887571964428797,0.8940818605721003,0.2816469433237682,-0.5715150475044519,0.9971939493382189,0.3918238160074877,1.0341294874137488,-1.3197886415517626,-2.941996375500139,-4.013137467095059,-1.5764279567880177,0.8875103256613155,0.35050615168805555,-0.5833143016591882,1.0077633864511655,0.3423009696220043,1.0186074570505859,-1.2328334973446355,-2.929919531703292,-3.988154282004534,-1.5031663685770635,0.8677822011665004,0.5888453972369386,-0.615979938872507,1.06183144271912,0.364711432054541,0.8974511416678327,-1.186347527575612,-2.940631269774077,-3.9815550928962264,-1.4933425484677054,0.8493986345279037,0.670200120669909,-0.6460112323941898,1.1009351692810614,0.35266187203944604,0.8081923786400906,-1.3760227306706074,-2.928779048562542,-4.007158802999209,-1.420385412243173,0.7976598186924957,0.902683668565277,-0.7251472633831282,1.1875016401176512,0.3510486350568295,0.6167593277060403,-1.7321562988285972,-2.8914457309098123,-4.028775310454896,-1.388200669526389,0.7870271381451747,0.9715954838979395,-0.7639895755334465,1.2069251835091142,0.317656722584171,0.6226456131454341,1.8075222286304964,-2.785608989187684,-4.103444638956473,-1.2844255230768118,0.6881924061638182,1.2328513863126078,-0.8347805913063675,1.2928234545597657,0.01483398391089418,0.6728118044895066,2.1766145166172115,-2.732738209019797,-4.119015295386887,-1.256457513191405,0.6395013248768493,1.2860659272270054,-0.8561160215561057,1.3575135915765801,0.1438374528170564,0.6469719710742743,2.2475651432523582,-2.651444450618008,-4.150722306478039,-1.211129095594285,0.5373881827418772,1.3887840277705652,-0.8336108906514416,1.4292094482501398,-0.4135215063261324,0.8028926626046576,2.269095751639119
2015-11-29,-2.958982931034285,-0.7990122591525721,0.40829818384959954,-0.27567367862483816,0.540541135432022,-0.4006539622750078,0.01821036674914742,-0.0936181354498045,0.1406236812626055,0.5014735884519647,-2.9406560481494908,-0.7971813523474569,0.3835094230465095,-0.23742200617107795,0.5110534160215382,-0.4330187697425771,0.06741620685946373,-0.042800897386825874,0.1462192479641114,0.4992874916207047,-2.9314259370705544,-0.7904816161769216,0.3938455928399895,-0.20848476770961533,0.5078533757889905,-0.4508712339989564,0.055734367839833175,-0.030739154007971035,0.11314243893002895,0.48369578636377997,-2.925101238331582,-0.7944158269897976,0.4026392409665817,-0.17028509401247063,-0.5306439522657505,-0.5072852151239219,-0.004827710448350174,0.04358460383229807,0.058847285354661556,0.48650929182057756,-2.9382623942969914,-0.8008092191438397,0.3955537538825376,-0.17293143099194097,-0.5343934384247515,-0.4976912109735931,-0.034679567608939775,0.0392115586084137,0.07016105559075558,0.48286029299700883,-2.8792727811224217,-0.8518630923034025,0.3742264752411912,-0.11475571755508644,-0.5701630661383579,-0.3765803714075881,-0.09834528984191068,-0.024443633948111988,0.17509056179075513,0.4412852412429822,-2.8451754544543477,-0.8530059495057445,0.3612998436347027,-0.09101967810506226,-0.5806265777019992,-0.36724893885596294,-0.1179743253641297,-0.05638225070792798,0.22537542991014678,0.3908489969674219,-2.7877530897426914,-0.7929467524619915,0.35166006810815775,-0.024194369936362675,-0.5611836397821027,-0.3381257641713486,-0.15704719409429785,-0.06522483345787106,0.2129218477030859,0.29045629551185564,-2.7770294852763637,-0.7878343145946698,0.35405974020778913,-0.010925199726610338,-0.5541509287593005,-0.3432778997978878,-0.14337145487255065,-0.04278927953006413,0.19161930278755362,-0.25205022356453005,-2.7433075730978924,-0.7981209256194607,0.33666034723967697,0.06423999454268366,-0.555355237099919,-0.3195663842767279,-0.1405971712537207,-0.008176204535971749,0.15560545138913956,-0.03950582717700938,-2.7439147929883982,-0.8139210519542452,0.3463147961355484,0.08913097071847405,-0.5552958271248402,-0.3218180188623936,-0.1465217998830693,-0.012188423350576532,0.14595154762434495,0.045388680195950104,-2.7098839527568193,-0.8416137827496131,0.3069461633408192,0.1470251581212884,-0.5871845666981096,-0.2868531459485502,-0.14972690714702114,0.027457127979200344,0.06755526951899783,0.08569726909470972
2015-12-06,-2.958982931034285,-0.7990122591525721,0.40829818384959954,-0.2756736786248385,0.5405411354320199,-0.4006539622750074,0.018210366749147305,-0.09361813544980545,0.1406236812626061,0.5014735884519659,-2.9406560481494908,-0.7971813523474569,0.3835094230465094,-0.2374220061710782,0.51105341602154,-0.43301876974257747,0.06741620685946319,-0.042800897386826624,0.1462192479641115,0.4992874916207062,-2.9314259370705544,-0.7904816161769216,0.393845592839989,-0.20848476770961533,0.5078533757889909,-0.450871233998954,0.055734367839828526,-0.03073915400796961,0.11314243893002872,0.4836957863637788,-2.925101238331582,-0.7944158269897976,0.4026392409665817,-0.17028509401247033,-0.5306439522657515,-0.5072852151239262,-0.004827710448349228,0.043584603832296835,0.058847285354663936,0.4865092918205787,-2.9382623942969914,-0.8008092191438397,0.39555375388253766,-0.1729314309919405,-0.5343934384247534,-0.4976912109735917,-0.034679567608937124,0.03921155860841385,0.07016105559075676,0.48286029299700833,-2.8792727811224217,-0.8518630923034025,0.3742264752411908,-0.11475571755508822,-0.5701630661383613,-0.3765803714075872,-0.09834528984191318,-0.024443633948111523,0.17509056179075236,0.44128524124298385,-2.8451754544543477,-0.8530059495057445,0.3612998436347027,-0.09101967810506298,-0.5806265777020009,-0.3672489388559608,-0.11797432536413092,-0.05638225070792859,0.22537542991014856,0.39084899696742204,-2.7877530897426914,-0.7929467524619915,0.35166006810815786,-0.02419436993636188,-0.5611836397821065,-0.3381257641713491,-0.15704719409429774,-0.06522483345787124,0.2129218477030867,0.2904562955118585,-2.7770294852763637,-0.7878343145946698,0.35405974020778924,-0.01092519972661069,-0.5541509287593023,-0.343277899797891,-0.14337145487255099,-0.04278927953006289,0.19161930278755437,-0.252050223564533,-2.7433075730978924,-0.7981209256194607,0.3366603472396767,0.06423999454268306,-0.5553552370999163,-0.3195663842767264,-0.14059717125372018,-0.008176204535973794,0.15560545138913862,-0.03950582717701006,-2.7439147929883982,-0.8139210519542452,0.34631479613554833,0.08913097071847453,-0.5552958271248417,-0.32181801886239697,-0.14652179988306957,-0.01218842335057832,0.14595154762434676,0.04538868019594859,-2.7098839527568193,-0.8416137827496131,0.3069461633408192,0.14702515812128836,-0.5871845666981084,-0.28685314594854894,-0.14972690714702092,0.02745712797920045,0.06755526951899529,0.08569726909470553
2015-12-13,-0.9192550223158282,-0.7909314317828704,0.06111563898819496,-1.0317256039130474,1.4774877523803018,-1.0595501830893774,0.3516531000684789,-0.3615646604982175,-0.6933491514130786,0.631878759510523,-0.8712723759371238,-0.8114097765751008,0.03919218371493031,-1.000817863510951,1.4250763045997163,-1.1285625006481814,0.46171157308950483,-0.24542503751313366,-0.6497538742186488,0.6980991613149653,-0.8555206627439333,-0.8061048855271263,0.05011303245936865,-0.9585950469467549,1.4289802573678334,-1.1486591549966803,0.4470082628112148,-0.1894444506085536,-0.6757433694769235,0.6791914154334218,-0.8552303096111742,-0.8177670418331648,0.052709997753844856,-0.9212046139137453,-1.4763407422384185,-1.2094045295695703,0.43329153024772143,0.02038333346074403,-0.6688040253243082,0.7735746668692577,-0.8565146253190474,-0.8264589056563917,0.04901284948158014,-0.9157555478546467,-1.4959415748250857,-1.1996620120482675,0.40008954761965515,0.0399781745252167,-0.6406776674865758,0.7932002752210149,-0.7881322913537272,-0.8987344931073211,0.050347630332112266,-0.7778911971015741,-1.5846065465972463,-1.124491430743088,0.31452356426263073,-0.12031706156348798,-0.4754421264514419,0.8179357629331319,-0.7770084758780789,-0.9075338596498258,0.05815181024395108,-0.7358742246024071,-1.5822876684172507,-1.1545999200579882,0.27045006457382054,-0.2163143438196611,-0.3779311056832377,0.7752595530109627,-0.7523429617446005,-0.8901618173876324,0.11263154773647407,-0.5681062615584216,-1.579721396063494,-1.2036296919328187,0.22938431481650431,-0.256730543114409,-0.2680736213418393,0.6582151422883811,-0.7533792194133851,-0.8954861776963646,0.1266675966669737,-0.5212164357694454,-1.5946449345968032,-1.2008888118625352,0.24836597983090017,-0.23100168172916152,-0.25044262432164205,-0.612104306606428,-0.7351312378998299,-0.9273309891729951,0.15407356487774193,-0.361655454594853,-1.6454161147052448,-1.2040597067001224,0.2212463509859417,0.12143560483570964,-0.1659606877773161,-0.36118149284232076,-0.7402270287519439,-0.9402969332576545,0.16084815159608243,-0.3232419228936614,-1.6583800491298155,-1.2071186512828147,0.19595679855245193,0.11009739272033978,-0.12517608359545934,-0.262793838316788,-0.7183217065591114,-0.9404079290678041,0.1317351590521762,-0.19682458738947606,-1.713674680622513,-1.1689498522340533,0.19236492030807867,-0.10128048245698268,-0.1852710904335495,-0.17957498784003434
2015-12-20,-6.916843694728843,0.10193639512211124,-0.10842340328467806,-0.41432403257559086,0.3481693745901981,-0.35520568389537693,-0.14284696109909734,-0.08407680570343844,0.26764111013283465,-0.1216278954749198,-6.9924284295654235,0.09133295505128068,-0.06721521803809227,-0.4990097645201674,0.44353647630419546,-0.2259852076420491,-0.13911906358101217,-0.026012884349822744,0.14170136920414098,-0.1464702179071498,-6.920068039960938,0.009836744018178136,-0.0824027033931276,-0.5041707882306129,0.49436036120861676,-0.17241990212478503,-0.16712330119403399,0.02018631893348349,0.0909881627796931,-0.156311209286799,-6.817099285515887,-0.14074719010882067,-0.053360837277666724,-0.5095705412909237,-0.7879743408348787,-0.04345454007740088,-0.3141784361139524,0.3093549471831763,-0.050715506921019095,-0.5655435828128517,-6.843841238697077,-0.14340456830420292,-0.06273719114804119,-0.4923527161501133,-0.867758955381736,-0.04468173505934922,-0.3646219881528043,0.5009206657516482,-0.03722330503920351,-0.7936610439079272,-6.830261440911382,-0.23568092776273536,-0.09077029169593238,-0.40344212754354386,-1.1416500263673628,0.010409314052577119,-0.44849719404114147,0.991771568633572,-0.17012443381352566,-1.1796725240048958,-6.83079226616266,-0.3355723828853722,-0.11351445009663091,-0.31237705334698773,-1.1946209079721077,0.035177626350279226,-0.47452382659327513,1.068595500516228,-0.32386083069004656,-1.218570848880717,-6.758858908291893,-0.41373339204984466,-0.07120353560483886,-0.18611925028554838,-1.2859757323525804,0.16033880199403927,-0.6096986152303855,1.1996458656503595,-0.6438601083999652,-1.0042293151776254,-6.7126763238725715,-0.43265068720596506,-0.06458560843218,-0.18987721351061607,-1.2727427836779668,0.1970282938443729,-0.5964800566718726,1.2244899839437242,-0.6092024001216136,0.9797856234725315,-6.654733689760818,-0.4695994604197135,-0.12798344722861046,-0.06297597334932437,-1.2916608797034035,0.36292799868648884,-0.5005844433273524,-1.394557518646356,-0.5509092414487718,1.0017323875645898,-6.644029596072887,-0.5033603108280996,-0.12957638155152024,-0.04400741493586996,-1.2561941285840597,0.36828145183492556,-0.4708687475384756,-1.4451059943865956,-0.5384474754198889,1.0667686744602127,-6.627889367273198,-0.5408109431655113,-0.131045765493915,0.07540843656841831,-1.2123776476304233,0.35932607350100176,-0.5321655092257488,1.5062198700093548,-0.3695861277128792,1.302737663028504
2015-12-27,-5.388129986715292,-3.681429839417053,0.48987460700643626,-1.8504789692366437,2.751348965734733,4.545042032883608,-1.0880511795032213,1.5379990406441044,0.6038211525265671,4.849661750502076,-5.392577021709181,-3.4554423632396767,0.46265882126455793,-1.910576207141946,2.8690443023826857,4.6303093919266045,-0.8155465307027947,2.025169315729868,0.81930194200831,4.183561836710809,-5.36274687483612,-3.375663207598872,0.4415834010399461,-1.836619669000025,2.8830494041596677,4.600792082306181,-0.7351711643509825,2.1292437296930347,0.9664350571282252,4.177986897719474,-5.12950189247362,-3.099898868911715,0.3751894663784491,-1.5106471689645202,-3.1973859296449136,4.714859748854554,-0.812174656870434,2.0895736241305185,1.3819368372857188,4.206146138624952,-5.085370738627685,-3.097936808066913,0.3026305791263345,-1.3905413285274093,-3.302342247763802,4.775924618954409,-0.836315138920359,1.9166087205433502,1.4435381075112417,4.292534917540849,-4.892991212988362,-3.1205006529119967,0.3152529847789179,-1.1573689567243985,-3.5432509625781803,5.077586369460931,-1.0403948341907443,1.205639462633046,1.5450631303070963,4.132199938160695,-4.860133198593216,-3.1075601039824474,0.3713343211498698,-1.0549509765223732,-3.6619008706044465,5.109746250282124,-1.036202402538195,0.9244505500984278,1.7240039256549944,3.729853704421978,-4.8902439133942135,-2.9713068698617295,0.49720643018270577,-0.7609140098168427,-3.8980978478244666,5.0695999046383164,-1.0959101696666462,0.7264465136800773,1.7362203673061196,2.440400602354533,-4.909511448326781,-2.914230445789544,0.49708745653735076,-0.5946881622518643,-3.8934869860567614,5.05927611926304,-1.0490327086370792,0.8584898757880598,1.6712955046202693,-1.9849672332321908,-4.94817540496141,-2.7008710464534555,0.35910619379804815,-0.09255274035709386,-4.169631606611274,5.391079630728997,-0.8621280960941309,-0.8109018559527205,1.7461648217161434,0.3832298050382318,-4.923786329667487,-2.623585866663143,0.31333014531460646,0.08104810126852027,-4.181689801955777,5.516042641433188,-0.947891011272152,-0.8147358904706777,1.809805569490693,1.0994387041458427,-4.845171966993159,-2.5719357291995077,0.15674634643642754,0.5118294737790626,-4.186697874578915,6.010453123569717,-1.2547307394873801,0.5190328560435356,1.8081559641248208,1.6413098918491964
2016-01-03,-5.128281155366365,-0.044160148079037995,-0.09471415528175912,-0.4187839423631547,-0.06472252365728294,0.2299059989926838,-0.03769699512552169,-0.15463498305151668,0.4355367327654819,-0.05323651088504766,-5.122299640223909,0.012106404554960322,-0.18194585387572598,-0.3307489200180674,-0.02967259600127116,0.2930796811059867,-0.028565246853294653,-0.21055479721960915,0.3550120402767005,0.0008099186015764868,-5.1073353127024115,-0.010360867106240665,-0.18785760295475923,-0.29588011301109235,-0.027379106489856194,0.28397052172160575,-0.018529644967895633,-0.22445770351377384,0.2949534664317975,0.010205016009340998,-5.066328377807676,-0.023123617131726684,-0.16456845090517175,-0.144351128002142,-0.00784752240655582,0.21557748610848154,-0.03687176879293744,-0.19904837662802977,0.1330303649850729,-0.08875222433701213,-5.1018019867159055,-0.059979446912846734,-0.166268692395516,-0.125467422236322,-0.0070247701181793114,0.19430531643979226,-0.046589937708522974,-0.19577022681735864,0.13703575152735606,-0.1284892879001622,-5.063638095037234,-0.23384538750812653,-0.2286566874421805,-0.12463247606904775,-0.076452818985133,0.339404595100102,-0.038829859941820116,-0.12146465497009223,0.20908202625681985,-0.09777024842158236,-5.070644504536514,-0.2356592886918759,-0.2051662826296098,-0.16472580331832043,-0.13444769412412816,0.41673572375802637,-0.06781073086979181,-0.0839967529604243,0.24274155491533148,-0.041179009806263316,-5.090411642447036,-0.18120503820224385,-0.11873217855633088,-0.18741260128102694,-0.1767266047246976,0.47976663299067546,-0.14121293833014584,-0.04181401203131402,0.13237120590002627,0.03520603683607673,-5.073443234560664,-0.16279385283382608,-0.09483372966354651,-0.19001861026221806,-0.14983917109143666,0.44926485190343557,-0.11354811279443469,-0.0019319745460663223,0.08215877819857856,0.013565320027551592,-5.0706541725322625,-0.20072970532391873,-0.1379536528368226,-0.11692465714207784,-0.13823324136101106,0.46078739839683164,-0.10026433295978858,-0.0599772575397015,-0.021969619014177245,0.15573108529701893,-5.0620178245082705,-0.22941090889888063,-0.13036540350696438,-0.10407575519880645,-0.14069789691811854,0.4609840954068486,-0.10206666635201055,-0.09566068968419807,-0.0649849825938148,0.17247529558979344,-5.047264479065559,-0.2868229738848446,-0.153886479827965,-0.07717159095052954,-0.15860813228073606,0.4636589594138547,-0.12471522880373972,0.15042454908565242,-0.12251232293968982,0.1806769908484286
