Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
2016-07-24,0.8899147,1.8693117,0.52561647,0.3586963,-1.1111605,-1.4053442,-0.41404438,-0.72757757,0.8622171,-2.138279,-0.063313246,-0.40194637,-1.1543386,1.4202313,0.08728203,-0.27132538,0.07780435,-1.0052257,-0.31376892,-1.27155,0.16979289,1.0904504,-0.49198037,-0.6637355,-1.0296968,0.5245772,0.041719973,0.030650936,0.26129878,2.0966651,-0.13344574,-0.4591862,-0.4425314,0.030849066,1.072058,0.24822336,0.3841055,0.15694365,1.0257491,-0.3805572,-0.25294003,-0.16390944,-0.40206635,0.13784733,0.50145054,-0.20152366,0.5828399,-0.2942968,0.38114542,0.015205756,0.38154265,-0.760322,-0.122994065,0.57718664,1.2778952,-0.5590321,0.72188455,0.36400563,0.73223704,1.1325536,0.109470055,-0.35705632,1.3291348,0.97916186,1.0634766,-1.6786253,0.83102393,0.38866413,0.3345942,2.3885531,0.06846236,-1.5009216,-0.19063373,0.055522695,-0.8805583,-0.1357071,-0.40237975,0.8094176,1.167923,-0.3291067,1.0831863,1.6437458,0.17426638,-0.07799038,0.087854624,-1.1753601,-0.12482079,0.72443867,-0.7023781,-0.51397675,0.10753879,-1.3286492,0.4706777,2.4174535,-0.32353136,-0.594383,0.81561834,0.68562865,-0.6351291,0.28425992,-1.0781631,-1.1153588,1.4589654,1.4350111,0.7103647,0.08294524,1.4644916,-0.4054285,-0.16137177,-1.0665276,0.2593258,-0.7091742,-1.8154628,-0.54420084,0.6328937,-0.21561019,0.4923041,-0.31027362,0.5448394,-0.11075565,-0.3976053,-0.5473073,-0.2492908,-0.72880095,0.4728204,-0.20372641,-0.6696713,1.2119893,-1.0405022,-1.4501195,-0.38090184,-0.18846115,0.672805,0.162524,-0.25309545,0.1986169,-0.33641306,0.89093965,1.5823537,-0.68430734,-1.6696024,-0.29248688,0.36697155,0.73015374,-1.4033405,0.9595344,1.160103,-0.79432845,-0.94162464,0.060998365,1.0765264,-0.94647396,-1.1324679,-0.93584293,-0.1419119,-0.42484215,1.2698435,0.6640404,1.4688729,0.3729938,1.7897236,0.24976444,0.59328115,0.25741524,-0.7104624,-0.37086678,0.6102437,0.619173,0.93513787,-0.017002702,0.7666587,-0.5731561,1.0261359,0.04307709,-1.1710976,0.54178566,-0.4495665,-1.0314844,0.07873683,1.528574,0.45081758,-0.017920464,0.97327375,-0.28136143,0.053920183,0.90190494,0.77618086,-1.353231,-0.71808815,-0.2988992,0.23885523,-0.38252515,-0.09530878,0.863948,1.1570033,-1.0346034,0.5792996,-0.31915382,-0.68354213,-0.2062241
2016-07-31,-0.47241873,0.9149367,-0.6789129,1.0604472,0.78026974,0.40430084,-0.6496216,0.23564643,2.275313,0.017606273,1.7137377,0.13125822,0.1409547,1.422143,-0.86331403,0.021756217,-2.0709033,0.85989606,-0.6859157,-0.8246807,0.19717312,0.5893029,0.13614498,-0.44934446,0.2292815,0.6566862,-0.1691879,0.45759964,-0.031450707,0.23650943,0.63919705,-0.07412395,-0.70029557,-0.5256553,-1.7618138,-0.6552809,-1.937231,-0.5519914,-0.33937392,1.2783108,0.16713758,0.45921835,0.15049312,1.1853323,-0.6836923,0.385216,-0.8006052,0.39394057,0.24442399,-0.8036596,0.4220538,0.17507175,-0.3935409,-1.6981443,-0.45328185,1.0106368,-0.65564245,0.44895816,0.37674403,-0.57449186,-0.33405206,-0.9463771,0.09564312,-0.029261053,-0.6497659,-0.5926256,0.3762406,-0.12971176,0.21305239,-0.63579786,0.19637938,-0.448676,-1.2387925,-1.2821742,0.31762457,0.50032943,0.5861848,-0.4424342,-0.51854295,-0.23456977,-1.2702487,1.0480752,0.7829922,-0.7524281,0.10553901,0.76499736,0.12738784,0.78103817,-0.7356045,0.5130519,0.5160219,0.77160084,0.713582,0.26853392,0.98401356,-0.5307699,-0.605742,-0.923764,0.32847366,-0.47873062,-0.2716691,0.37213907,-0.75200653,-0.24150369,-0.664571,-0.055458948,-0.12992136,0.44734928,-0.64446914,0.3900724,-0.8291577,0.9764124,-0.004356414,-0.13110395,1.2613517,0.2765066,-0.054682106,0.50597805,0.76505244,0.51413584,0.34242308,-0.82371306,1.2211483,-0.5159858,0.4415459,-0.40699375,-1.4335194,0.11024939,-0.37457043,-1.0495164,0.07261284,0.87838846,-0.84823865,0.5564674,1.0416107,-1.4975927,1.3978361,1.2990011,-0.5674617,-1.253541,0.058486283,-0.27796704,0.47957373,-0.5194833,-0.47520158,-0.40898392,-0.59118634,-0.9461831,-0.09055141,-1.0452746,0.17281473,0.124069005,0.1611684,-1.0558895,1.0504841,-0.3367962,-1.6253035,-1.5010554,1.0921867,-0.37084144,2.8135884,-0.13954331,0.94783866,-0.5349808,1.4760909,0.15520033,1.7495159,-0.48959136,-0.5052976,0.22682294,-0.64347696,-1.67275,-0.44134903,0.19162211,0.49037102,-0.6701789,0.035918936,0.20837851,0.1889087,-1.0793055,-1.3398072,-1.7300564,1.3940619,0.08115412,-0.24451038,0.06470211,0.5656275,0.18581468,-0.50352716,-0.01263091,1.1326146,0.74940926,-0.097126395,-1.0145507,-0.08173541,0.13208807,-0.2529801,1.0380238,0.43402067,-0.97627646
2016-08-07,0.35689974,0.72511613,0.79421574,-0.018028792,-0.5271156,-0.3567825,0.12227044,0.6699797,1.7942455,0.61171234,0.5139946,0.24050736,-0.34467667,-0.55211794,0.064843394,-1.1552866,0.27177864,-0.6994936,0.21833473,-0.058657933,0.013144448,0.6677282,-0.20118028,-1.5182788,0.9785156,0.8913559,0.2435674,0.624301,0.6665707,0.77460235,0.35642785,0.24110548,-0.19773735,0.06261556,-0.5654162,0.39681363,1.4914498,1.0437144,-0.66630673,-0.39581436,-0.85427225,0.8465096,-0.029648032,0.78964496,0.7910236,-0.69281495,0.65682,-2.469513,-0.90937984,-0.8407088,-0.33960658,-0.032330602,0.737458,-0.5449171,-0.07466197,0.2674968,-0.27513263,1.4389269,-0.08002277,0.15528482,-0.5768372,-0.612143,0.72725964,1.8055382,-0.20039447,-0.9659364,0.09681025,-0.59326124,0.60600793,1.2413104,0.37626892,0.63280445,0.814572,-0.42883053,-0.3401839,-0.17226255,-0.09688273,-0.36825335,0.84314686,-0.5515238,-0.96359366,0.028113447,-0.4703189,-1.0521618,-1.637271,0.37675375,-0.17178527,-0.5148952,0.01068528,-0.1980637,0.066816896,-0.37842807,-0.4173957,1.1293954,-0.1982288,0.29800344,-0.6096324,-0.6105597,1.6182007,0.7940519,-0.3039949,-0.6551432,0.63434076,1.2468956,-0.0813184,-0.55555344,-0.15221228,-1.2878447,0.38460827,-0.009587258,-0.17270595,0.72766876,-0.43911803,-0.46174845,-0.91544557,0.49862888,0.4693866,0.9983566,0.26543647,1.0807159,-0.3878568,1.0620614,0.63869417,-0.4976899,1.2001987,0.6508781,-0.94710976,0.4504875,-0.3158036,-0.07301842,0.12365174,0.36982143,-1.1670401,0.53499365,-1.4424525,-2.1022997,-0.112283334,0.10690905,1.5037968,0.07981398,-1.1914144,1.6596214,0.42698398,0.7114873,0.32755473,-0.2891927,-0.39369258,-1.138906,1.3851593,-0.18170616,-0.57027376,0.6054343,-0.27696568,0.06100531,-0.15214261,0.46893296,-0.45806047,1.5420569,1.462549,-0.07133531,1.2983894,-0.002818346,-0.88737345,-0.8785529,-0.23834032,0.93845034,1.8814582,-1.4114751,0.06261943,-0.5671672,-0.36089873,-0.36119062,0.5320219,-1.160502,-0.10524141,-0.7326604,0.2116375,-0.7689966,0.8879802,-0.20558256,1.0216866,-0.22469008,0.5086291,1.1019859,-1.2075255,-0.1562071,0.42100984,-1.1220225,0.08182025,-1.9238743,0.7837728,-1.8070815,-2.2267027,-0.006102994,0.05219421,-0.5607297,0.5354852,-1.5313536,-1.042649,-0.85615695
2016-08-14,-0.2644484,1.4014268,-0.14142698,0.46105877,0.40673423,0.95760417,-0.7576982,-0.27961934,0.30792898,0.7779443,0.5495511,0.052302115,0.6384623,-0.78722084,-0.35662678,1.0370611,0.05931987,0.67598504,-0.66918314,0.7036717,-1.3232563,-1.3646789,0.54332244,-1.5072085,0.08436688,0.41216636,-0.36611307,0.46909523,-0.9293134,2.0417044,-1.1822004,-0.106358126,0.52864563,1.9802194,0.91026425,-0.5882525,-0.91423976,-0.39974695,0.59908134,-0.17255406,-0.19451037,-0.17399946,-0.44307452,0.1437791,1.9006099,-0.11782686,-0.12297725,2.3044176,0.18018241,-0.36006567,0.1447931,-1.2261633,0.26654854,0.5267735,0.48063877,0.67558396,-1.227727,-0.47073993,-0.44377273,0.35754114,0.18697152,0.055554796,-0.26048514,0.18505692,1.3737429,-0.63150793,-0.47232753,0.06261703,-0.028548889,0.9054862,-0.5354159,0.24576053,0.94963706,-0.562168,-2.133755,-0.2250566,-0.29472986,-0.72590476,-1.4680771,-0.21539533,0.04265058,1.2004668,-0.18152834,-0.29339954,0.83101577,0.46545967,-0.74959624,1.0676359,1.0335847,0.46377194,0.36000085,-0.35653424,-0.032178145,-0.08868344,-0.77296364,0.056822836,0.4478321,0.13487871,-0.051263988,-0.6199861,-0.3673963,2.0932717,-0.01095809,-0.22059062,0.2262074,1.085615,-0.18009612,-1.3479397,1.6160779,0.2676267,1.2180643,1.3629363,0.484265,-0.16839002,0.4190165,1.5890821,0.83945626,-0.3093075,1.254779,-1.0764289,-0.49038148,0.9559512,-0.011047989,0.7650724,-0.5858792,1.1035296,-0.038981766,-1.1426497,0.10361698,-0.3033114,0.19168311,0.5273773,0.05135863,1.1999884,1.3054602,-0.19860241,-0.86727077,1.4408194,-0.5557492,0.543615,1.28058,-1.3085182,-1.7739395,-1.2936844,0.5179311,0.40804514,-0.23510069,-0.3167324,0.92487735,-0.07618351,-0.113227576,-0.40850687,-0.6748143,0.16162986,-0.28972602,1.0616611,1.7113953,-0.11195853,-0.5155502,0.1353913,0.35426658,-0.87189734,-0.17617449,-0.9795175,1.1857104,1.3555632,0.65592617,-0.29078948,-2.1941094,-0.34591717,-0.9709347,-0.9732483,2.3901472,0.88471836,1.0583872,-1.0012479,0.29900295,0.5836669,-0.20138457,-0.3064656,1.6373712,-0.54472864,-0.07445252,-0.25864837,0.6640537,-0.31136957,-0.39530027,-0.9774705,0.21946846,-0.36939496,-0.49280384,-1.5350988,0.0022672266,0.20923695,-0.02402246,-0.26686224,0.17152897,-0.013714943,0.11508903,-0.61206484
2016-08-21,-0.6622341,-0.76028484,-0.67777276,1.7795507,0.12592517,0.017941497,0.55603814,1.0089954,2.5814567,-0.04212071,-0.31115937,-0.26613566,0.3123691,-0.98619735,0.0071646385,-1.196753,0.18303788,0.64187324,0.4686635,0.5102901,-0.055674233,-1.2089777,-0.7173805,1.8175161,1.0261811,1.3079011,-0.6183746,1.3080819,-0.32991883,-1.0144742,0.5325787,1.0328804,0.29706538,0.3633337,-1.1949909,0.0714162,-1.083138,1.4846952,-0.08250642,1.2067021,0.53119814,0.31206837,0.9859828,1.5829701,0.71557975,-0.20161322,0.057016354,1.3983188,-0.49391976,-0.31569383,-1.0180266,-0.34676,0.4505626,1.0638671,0.43562502,-0.58144855,0.9994062,-0.2704782,-0.24456424,1.018626,0.5231557,-0.03459072,1.6538035,0.08695197,1.4116329,-0.96116513,0.9492024,0.28047603,0.18389508,1.5048733,0.46392286,-0.92707783,-0.83956194,-1.12659,0.33184996,-0.33104038,0.53051686,-1.0372429,-0.8761515,-1.0693824,-1.2130688,0.46065426,-0.054826394,-1.1312786,-0.18362358,0.17741185,0.380273,-0.036795497,-0.8281709,-0.1556931,-0.03720912,0.9013034,-0.5115108,0.54446197,-0.9638858,0.48526704,0.09305796,-0.58860636,0.6369879,-0.92248046,-0.92121917,-0.49146208,0.43071905,0.26948845,0.11387402,0.22200637,0.48632208,-0.6375685,0.16491565,0.3676802,0.42185506,0.7432182,1.1564895,-1.8273301,-0.64686334,1.2921444,1.15101,0.66644895,0.98669606,0.67770904,-0.77927065,0.71125156,0.33297986,-0.56313944,0.91819847,-0.3449029,0.46369922,-0.037350416,0.35740152,0.06805004,-0.04468221,-0.6803764,-1.7787547,-0.4814096,-0.55234116,-1.4036913,-0.24863964,0.123222806,-0.11750266,-1.2950959,0.31143707,-1.2408862,1.487939,-0.9026077,0.35304382,-0.28392753,-0.2948881,-0.0467034,0.055839173,-1.0568049,-0.48485586,-0.25449115,0.84436524,0.2866566,-0.5514208,-0.35938746,0.27901223,-0.19305575,0.6778383,-1.2424424,0.32309848,-0.27098495,-1.2091571,-1.0306028,0.2450403,0.86621386,0.40890548,-0.04076893,-1.534132,0.082371354,-0.5867165,-0.8089845,-0.6452371,1.4388692,0.5832967,0.18699679,0.6037104,0.2049239,-0.96946347,0.1827131,-0.030387752,1.4432695,1.022453,-0.31700614,-0.47986585,-0.7627269,-0.12935142,-0.59553885,-1.6032631,0.3483956,1.0199319,-1.0024569,0.29300863,0.6948104,-0.32065997,0.036544155,0.8472599,1.9027311,-0.6515382,0.9097977
2016-08-28,-0.21999437,-0.17428897,-1.3262373,-1.7358862,-0.47486308,0.57620484,1.0138701,0.9643112,1.8703634,0.4884203,1.2942966,0.3335064,1.0279641,0.8541575,0.640885,-1.3358424,-1.5403205,-0.16154985,-0.63227576,-0.85446185,-0.57233226,1.2931392,-0.76185375,-1.350416,1.2200185,-1.5437453,-0.236719,0.20108983,0.12790152,-0.26572856,0.101518705,0.58691186,-0.23887794,0.72679085,1.4255006,0.68256104,-0.012510121,0.5176212,0.8800187,0.017875671,-0.15943184,1.3039566,-0.35073048,1.2530494,0.7066816,-0.14335686,-0.9558724,-0.6845947,0.3074004,0.7034968,0.50668555,0.04998873,0.8002994,-0.23719972,0.4989479,-0.3610021,0.6754205,-0.35383263,-0.5326381,0.57408386,-1.4148825,-0.7946042,-0.90251195,0.58523154,0.46609956,0.23739162,0.5798751,1.5387111,0.6040595,0.8444046,-0.9379192,-0.892139,-1.7276821,-0.41187298,0.775101,-0.3057925,0.43550184,-0.43479168,0.36156553,0.31703937,1.1753469,-0.5357598,-0.8436215,1.5857475,-0.94326943,-0.9691807,-0.62432534,0.7237575,-0.41086638,-0.13249128,-0.43626505,-0.53822684,0.0068478584,-0.28197908,-0.7239601,0.15849355,-1.27268,0.06704082,-0.49949136,-0.3243202,0.12706313,0.658107,0.3637962,-0.025687428,1.29817,0.18681893,1.2149436,0.7707318,1.2775779,-0.7756403,-0.25834042,-0.06553587,1.2726429,0.03508831,1.0362062,-1.0550282,-1.8450007,0.60728717,0.3197225,0.8075613,-0.024035692,0.29874778,-0.17613447,-0.11804164,-0.72341883,1.1542144,1.3885965,-0.06057051,-0.13491055,1.0155647,1.2653109,-0.24545093,0.14835669,-0.46485102,-0.13275662,-0.106146425,1.1941239,0.41178295,-0.24869573,0.90548265,0.8591897,1.0366147,-0.021810563,0.4002506,0.30886388,0.7697967,3.072851,0.46372312,-1.6362201,-1.1651177,1.1595023,0.25619304,-0.14673571,-0.96993667,0.6398135,-0.201691,-1.1287271,-0.45241016,-0.7702553,0.79271275,-0.0017773658,0.36999792,0.31696475,0.868337,0.23921116,0.3168771,-1.4612262,-0.23825768,-0.52875173,0.8243171,-1.6859927,-0.21938094,0.07295774,0.5383337,0.49088097,-0.58018726,0.14827457,0.86363566,-0.5248058,-0.5556763,-0.10047623,-0.66530216,1.0454054,0.5771459,0.7409413,1.0706255,0.6636063,-0.74183106,0.83964026,0.40212265,-0.97905797,-0.8136723,-0.7574203,-0.22829895,0.8441929,-0.25000113,-1.5909133,0.2896061,-0.12837328,-0.15244997
2016-09-04,1.1288396,0.52852553,-1.438768,0.15244387,0.027848411,0.37050396,-0.36451948,0.8578585,0.3347621,-0.57146305,-0.47736418,-0.02869846,0.40003374,0.8225419,-1.3319342,0.9810553,-0.6865525,0.32278273,0.145784,1.6026225,0.0038545318,0.9966346,-1.1016282,-0.97268486,1.0237371,-1.1238904,-1.3382511,-0.007160969,1.4442573,0.6338253,0.72744894,0.084113196,0.13768795,-0.38616788,-0.8860837,0.14386767,-0.3679461,0.2653814,-0.88283265,0.2947139,-1.9022065,0.3662204,-0.8589662,-0.4447695,0.24521217,0.24346447,1.9946557,-1.7695501,-2.059259,0.8694247,1.0940555,-0.26135606,0.17361313,-0.79280686,-0.59157354,2.0267456,-1.0099125,-1.761149,-0.1997168,-0.051060557,1.3805151,-0.37509215,0.3441708,0.72775596,-0.11688787,-1.2762232,0.4537794,-0.22817507,0.7029088,1.0071833,-1.0775516,0.5471413,0.93238753,-0.13496824,-0.12762159,-0.3601486,0.5326657,1.8635418,0.9223739,-0.45040864,-0.48113263,0.0035038628,1.1507729,0.6589995,-1.8280993,-0.383322,0.6636085,0.15441915,-0.7791124,0.77140105,-0.117901236,2.4976819,-2.1648107,0.037029132,-0.5511981,-0.41207454,0.52766675,0.3054976,0.887298,-0.60190845,0.1300592,-1.4485943,0.380489,0.56878316,1.0242189,-0.11306183,0.45376787,-0.7305405,-0.45083684,1.6516645,0.24815251,-0.1719212,-0.6809427,0.22459263,-1.257698,-0.06665835,-0.2318612,0.21178348,0.616186,0.5463289,-0.4856741,0.74034643,-0.094549835,-0.06825516,-1.4860835,0.4003676,1.16103,1.2894249,-0.44942442,-0.44826773,-1.6043749,-0.27608445,-0.031360492,-1.0704675,0.81035787,0.18477336,0.4108244,0.63439375,0.2540463,-0.80251384,-0.80089116,-0.16781254,0.028232047,-0.12626444,-1.2751151,-0.14137226,1.36517,0.92510116,0.51679343,0.099303305,-0.67227894,0.4396958,0.6046007,-1.5816908,-0.31492567,-0.24403334,0.40008676,0.04192829,0.3386489,-0.9881656,-1.2113578,-0.10563001,-0.13562877,-0.83412874,-0.9244211,0.47506535,1.5358398,-0.08956466,-0.4353292,0.55962855,-1.882026,0.6472105,0.3391414,0.13837765,-0.47804284,0.009398937,0.84226286,-1.7535204,1.133156,-1.1500261,-0.15392047,-2.064236,0.67914486,-1.5685151,0.043067187,2.5356143,-0.43885136,0.65015554,-0.16317794,-1.6906409,0.4890698,0.7944818,0.14130795,1.2747297,-0.74922544,-0.7416256,0.5915564,0.29319027,-0.3647442,-0.033261433
2016-09-11,0.13118832,-0.1518839,0.08803933,-0.20121326,1.6540569,-0.4919834,0.86927825,-0.16569445,0.8302657,-0.3022593,-0.3925764,0.71637243,0.9141016,-0.5291678,0.46283203,-0.7121217,0.5270087,1.0530213,-0.6606133,-0.16283529,-1.6060274,-1.8619637,1.4744959,-0.008918345,1.2025054,0.9911776,-1.0917286,-0.7952077,0.5942107,-2.3463871,-0.86543894,0.9357158,-0.31251,0.7553698,-0.014855146,1.1098082,-0.050774314,-0.09171554,0.7205175,-1.3743728,0.032591082,1.0329148,-0.8590733,0.1545744,0.5758079,-0.7485813,0.078707196,-0.7885879,-0.0018184707,-0.2679572,-0.5340654,-1.0577719,-0.03970125,0.29499435,-1.1648529,-1.1481326,-1.2590547,-0.23328516,0.52034473,1.1276833,0.08213951,0.75047517,0.6001984,0.3582353,-0.9239071,0.35833272,0.41922346,-0.18248391,-0.1630626,1.3338273,-0.8596503,0.5808183,-0.8562131,-0.11112608,-0.42978904,0.35651192,0.6648794,-1.0052122,-0.17407171,-1.8526105,-0.7819545,0.2653736,0.8580856,-1.0407584,1.1169751,0.6468794,1.2125325,-1.0999664,0.94133556,0.072862424,0.27693698,-0.047063112,-0.8600513,0.4142632,0.481783,0.8327471,-0.0530518,0.2660781,1.0206647,0.460023,-0.7846488,-0.84447265,0.08099021,0.41210824,0.19429775,0.9790497,-1.4009074,1.9195715,1.1230087,0.48449123,-0.9970148,1.466696,-0.119322166,0.55651253,0.069861405,-0.6088227,-0.91589963,-1.5815034,-0.9119139,-0.35990688,0.0972549,1.4898015,-0.28699023,0.2860533,0.25213856,1.3956699,0.04032579,0.05712468,-0.89314294,-0.3329896,0.33017612,-0.79895324,0.2557135,0.47735575,-0.9055251,-0.5792735,0.34555537,0.063795984,0.15600169,0.6238527,-0.61388284,-0.72509193,-1.0792333,1.5442233,-0.97237337,-0.31071004,0.13926494,0.07524401,0.78374904,-0.3010152,-0.3360116,0.79676884,-0.234959,-0.018153071,-0.19816643,-1.0779178,-0.3851303,-0.019267574,1.0503948,-0.86120194,1.0482213,-0.009716809,0.8423359,0.36094004,0.45980686,0.27101526,0.45234963,-1.2200091,-0.3646896,-0.0133882165,-0.8713625,-0.57669556,-1.2631003,-0.38731012,0.51710254,-0.37951672,0.8935949,-0.15015861,0.4539187,-0.046313733,-0.8860773,1.0089512,0.75723773,-0.15828338,-0.3247465,-1.710412,0.66839224,-1.21113,-0.6672107,0.49030763,0.1266715,-2.3744655,-0.6840561,0.8487984,0.5687417,-0.68860453,0.6310169,-0.85034394,0.38913655,-0.48849675
2016-09-18,-0.53440124,0.26932245,-1.1868359,-0.5762834,-1.9491562,0.26416728,1.2330459,1.1544293,-0.12132947,-0.67661554,-0.20516013,0.069140434,-0.29654858,-0.46086353,0.32216763,1.0803113,-0.052519035,-0.6008248,0.5718776,0.104202,1.4156631,-1.061933,-0.48247778,0.08201021,0.7884577,0.2320382,1.1377804,0.7290672,1.1203653,1.0563769,1.0742544,-0.31413394,-1.3661622,0.6088235,0.37648973,0.415964,-0.8828124,-1.154122,-0.61603636,0.31281874,0.81924415,0.2341227,2.7292786,1.1510351,-1.075747,0.041534163,-1.8991165,-0.47727537,0.913021,-0.25175276,-0.5439433,-0.72191036,-1.0150812,-0.85679257,-0.38963446,-0.778443,-2.134604,-1.4133246,0.65333307,0.8871501,0.64078313,-0.45587036,-0.2553438,0.2572431,-0.18691385,-0.5276967,1.2196157,0.35957557,-0.63504595,1.5568551,-0.40849304,-0.07974171,-0.2786982,0.6964681,-0.410397,-1.2570674,-1.178742,-1.1393301,-0.36780012,0.10225651,-0.22835831,-0.6135231,-0.42116663,0.094261944,0.17111692,-0.0286563,-0.14031243,-3.3781695,0.16038354,-0.052821696,-0.5613102,1.3870302,1.6785161,-0.0501618,0.9290612,1.454495,2.299217,0.42646837,-0.94521886,-0.45552328,0.020538554,0.753832,0.27850556,-0.036001924,0.044476546,0.61628395,0.02532315,0.9344154,-0.10589345,-0.7801228,0.2778898,0.16439483,2.3200371,0.9356309,0.11628952,0.0802217,1.0509889,0.723928,1.2027698,1.5586634,-1.0304698,0.5489488,-1.430265,0.3329122,-0.11072912,-0.6034273,1.3982416,1.6747946,-0.033023715,0.27495065,0.7932401,0.69794285,2.391099,0.11533055,0.056190953,0.6415385,0.37352532,0.46437737,0.84518886,-0.13622989,-0.5113663,0.76180667,1.0792004,1.4306645,-0.7562068,-0.5618187,0.254369,0.5807016,-0.56578094,0.64656085,0.17708817,-0.19451346,-1.2470065,-1.2440009,-0.4739078,-0.6152431,-1.2554115,0.37242502,2.1201732,1.5410068,-0.6759085,-0.16787142,0.29163447,0.075692825,0.9763067,-1.1803936,-0.41731626,1.2861327,0.30042198,-0.7103952,1.1916194,0.23569328,1.0271503,0.84162176,0.07733248,0.044410158,-0.14018689,0.43605897,0.09919047,-0.568008,-0.587733,-0.9441927,-0.5033768,-0.0546247,1.6705492,0.39007932,1.5185446,1.014831,-0.6117677,-0.011203691,0.2868911,-1.0653709,1.3840227,1.2430023,-1.5612084,1.6005967,1.1761153,-0.8686057,-0.023099102,-0.41487527
2016-09-25,-0.34260833,-0.012151167,0.39439863,0.6037325,0.6895441,-0.14780678,-1.1424966,0.49670956,1.3548727,0.08631329,-0.14094731,0.9408885,0.13511272,-0.13327268,0.5182198,0.12807529,0.15736274,1.0216701,0.5248464,-0.5417376,-0.2836975,-0.84607315,-0.18446258,-1.5828598,-0.124447405,1.4197757,0.21819516,0.365035,-0.54233253,1.5049723,0.3157515,-0.8334016,-0.86361444,-0.44865924,-0.8007577,-0.47819054,-0.31883788,0.09115633,-0.9327391,0.83471286,-0.3253507,0.35344642,-0.07587404,0.35048056,0.8383897,-0.8619078,0.42544308,0.82262516,1.5514271,0.16109315,0.33117694,-0.3833477,0.07370795,-0.019842684,-0.201859,1.0391259,0.2642413,0.3745802,-0.6516969,0.37802845,0.7940538,0.4373889,1.3429497,0.4767673,1.493162,0.24793886,0.60581493,0.1429434,0.51149654,0.5041355,1.168044,-0.6267798,0.031220667,-0.667856,-0.65047675,-0.18886885,0.021563135,0.5043769,2.3003085,0.07890197,-0.6375264,-1.0039021,-0.21202242,-1.2430506,0.757616,1.544267,1.4731351,0.28793433,-0.49479628,-1.6061596,1.0451497,0.40817034,-0.4387797,1.154435,0.81507933,-1.0346814,0.44390476,0.8592385,1.3316181,0.26778778,0.5677621,-0.24596117,0.49816108,0.16663837,0.5440885,-1.1589565,0.5739889,-1.3518218,0.52281773,0.051730737,1.0706828,0.62174135,0.24891552,-1.1851048,-0.51814747,-0.7470719,-0.3015787,0.57321346,0.47888598,1.0109917,1.5786021,-0.55723107,-0.3769282,-1.797627,0.40532064,0.04599461,0.15006071,0.30026692,-0.6208165,-1.0534805,1.0177568,-0.6481445,-0.13422464,0.19618559,0.2360253,-0.7607399,1.0017458,0.26987013,0.8324388,0.15506849,0.5925412,0.28983915,-1.6839666,-0.5685173,-1.1792938,-0.35594568,-0.32121933,0.0024972558,-0.50035894,-0.5789417,0.2020564,-0.6340554,-0.36024743,-1.7486386,-0.5230788,-1.0013875,-1.3514318,-0.78589416,-0.26705083,0.0070912465,1.2530947,2.0511622,-0.8241934,-0.06555483,0.9702976,-1.0045956,1.5140219,0.4802357,-0.84171265,-0.66409945,0.562894,-1.5200994,-1.0792048,0.29174837,1.1328546,1.0131955,-0.1020008,-0.31792375,0.81151134,-0.16610312,-0.6732051,-0.23287606,1.4103787,0.57812953,-0.9463061,0.14628375,0.24842717,-0.11241031,-1.001609,-1.3234513,-0.15420496,-0.535777,-0.6979174,2.0970213,0.2152443,0.35649493,0.70610714,1.0638292,0.081597954,-1.0267432
